dmnd_pf_id,hy,value
1,8466.0,63969.736273761
1,8467.0,60818.427176488
1,8468.0,58602.00088393199
1,8469.0,57143.957394776
1,8470.0,54886.674339584
1,8471.0,52918.482453421
1,8472.0,51004.786471886
1,8473.0,50223.260602496
1,8474.0,51548.370482364
1,8475.0,52713.784107387
1,8476.0,53697.885105748
1,8477.0,53233.304991146
1,8478.0,53900.045701863
1,8479.0,54361.946518742
1,8480.0,57600.186188928
1,8481.0,57836.399142517
1,8482.0,60059.599508561
1,8483.0,60574.297656418
1,8484.0,58561.275558543
1,8485.0,56489.369574108
1,8486.0,56569.344083499
1,8487.0,59092.61568395501
1,8488.0,61801.223912937996
1,8489.0,61941.154027977995
1,8490.0,61416.94184556501
1,8491.0,59196.016354946
1,8492.0,58076.454107936
1,8493.0,57681.919935314
1,8494.0,55537.683022916
1,8495.0,53905.495292326
1,8496.0,53034.23822561
1,8497.0,52620.827642237
1,8498.0,53903.392296377
1,8499.0,54816.972156558
1,8500.0,55099.420689344
1,8501.0,60129.665671656
1,8502.0,66291.605569911
1,8503.0,69165.349533644
1,8504.0,70217.45414138
1,8505.0,71672.899217274
1,8506.0,72842.862593147
1,8507.0,72634.372788072
1,8508.0,72137.044577906
1,8509.0,70868.361719138
1,8510.0,70160.046396207
1,8511.0,71147.221004031
1,8512.0,73188.299898816
1,8513.0,73207.307746813
1,8514.0,71855.121794107
1,8515.0,69777.624671404
1,8516.0,66338.78143095
1,8517.0,64088.464549839
1,8518.0,63101.380937032
1,8519.0,60775.932503546
1,8520.0,58139.109232423005
1,8521.0,55789.284244938
1,8522.0,54435.116622972
1,8523.0,54866.048802396
1,8524.0,57346.724624337
1,8525.0,61456.443793503
1,8526.0,66853.044824837
1,8527.0,69457.746854956
1,8528.0,69345.580330661
1,8529.0,71254.089596226
1,8530.0,72629.27706712
1,8531.0,71967.187212828
1,8532.0,71248.387241827
1,8533.0,69365.568902729
1,8534.0,68160.107359666
1,8535.0,69118.567984346
1,8536.0,71149.172341618
1,8537.0,70528.606546753
1,8538.0,68879.240979063
1,8539.0,66703.540011896
1,8540.0,63467.83809162899
1,8541.0,62306.792227422
1,8542.0,58910.45377046699
1,8543.0,56692.975979937
1,8544.0,53111.99852292
1,8545.0,53544.194522025
1,8546.0,54110.446402295
1,8547.0,55079.53322285
1,8548.0,56273.337293179
1,8549.0,61116.59762610101
1,8550.0,63088.136106779
1,8551.0,65112.269707286
1,8552.0,66218.314138992
1,8553.0,67386.659825674
1,8554.0,68769.682978588
1,8555.0,67813.325349857
1,8556.0,66127.137131952
1,8557.0,64601.474234602
1,8558.0,62949.105831351
1,8559.0,64370.983856527004
1,8560.0,67579.629925071
1,8561.0,67863.150176946
1,8562.0,66369.6085206
1,8563.0,64106.562447665
1,8564.0,60904.498352017996
1,8565.0,58070.691090192995
1,8566.0,54270.61785334
1,8567.0,51332.469638682
1,8568.0,48995.758044202
1,8569.0,48009.847256059
1,8570.0,49496.726055049
1,8571.0,51589.287908344
1,8572.0,52093.420523672
1,8573.0,50921.606915785
1,8574.0,53598.397220488
1,8575.0,56452.021174906
1,8576.0,59985.24646911
1,8577.0,61388.066093501
1,8578.0,61801.264355167004
1,8579.0,60178.701875264
1,8580.0,57865.03224120201
1,8581.0,56103.358601412
1,8582.0,54740.516121158
1,8583.0,56888.443387023
1,8584.0,59568.519622896
1,8585.0,58620.92784746901
1,8586.0,56845.807166277
1,8587.0,55594.888556941
1,8588.0,54869.718934749
1,8589.0,54879.900266096
1,8590.0,53749.863481573
1,8591.0,49643.753781415
1,8592.0,47080.353378459
1,8593.0,46591.74046881
1,8594.0,46866.61619407
1,8595.0,47192.236807147
1,8596.0,47164.665316994
1,8597.0,47232.891358633
1,8598.0,47250.847708656
1,8599.0,49146.455902921
1,8600.0,52708.799602567
1,8601.0,56047.022575328
1,8602.0,58354.46410600401
1,8603.0,57943.308176942
1,8604.0,54362.047624316
1,8605.0,52279.282901185
1,8606.0,51226.581770559
1,8607.0,53016.241433357
1,8608.0,55942.782728069
1,8609.0,56739.615981431
1,8610.0,56140.676668942
1,8611.0,54073.259772012
1,8612.0,53755.404067053
1,8613.0,54051.886053573
1,8614.0,52352.897869942
1,8615.0,48627.602315954
1,8616.0,48753.701188409
1,8617.0,48100.528845784
1,8618.0,47538.007761211
1,8619.0,47873.769263405
1,8620.0,47547.592569669
1,8621.0,47922.087617435
1,8622.0,50016.894014484
1,8623.0,50851.682300495
1,8624.0,54429.656921951
1,8625.0,57224.862075451
1,8626.0,58772.303113537
1,8627.0,58766.449100777
1,8628.0,55359.979865262
1,8629.0,53251.382667858
1,8630.0,51187.848224987
1,8631.0,52921.899821837
1,8632.0,55612.187720729
1,8633.0,57167.636320312
1,8634.0,56037.43776687
1,8635.0,54095.088465536
1,8636.0,53303.522812602
1,8637.0,52867.505022783
1,8638.0,51100.048144134
1,8639.0,48853.38117426
1,8640.0,48930.464064222
1,8641.0,47221.992177707
1,8642.0,47339.850945845
1,8643.0,48324.123823682
1,8644.0,48979.985574588
1,8645.0,49058.605269281
1,8646.0,50302.577925652
1,8647.0,51167.647331212
1,8648.0,53130.996260359
1,8649.0,55184.996447559
1,8650.0,57021.195006277
1,8651.0,57123.564400409
1,8652.0,55226.176748033
1,8653.0,53489.678396281
1,8654.0,53169.06250914
1,8655.0,55942.641180265
1,8656.0,59715.506907032
1,8657.0,59646.89666421
1,8658.0,57825.03487594901
1,8659.0,55609.073669036
1,8660.0,54296.096458102
1,8661.0,53685.540115108
1,8662.0,51544.599244437
1,8663.0,49065.379342769
1,8664.0,48615.752742628
1,8665.0,48478.208719145
1,8666.0,49134.323233987
1,8667.0,50289.434200974
1,8668.0,52525.576080547
1,8669.0,53649.981284573
1,8670.0,57032.680599535
1,8671.0,59739.89357159
1,8672.0,61088.995804276
1,8673.0,61887.41641515701
1,8674.0,63247.326833752
1,8675.0,63011.194764622
1,8676.0,61369.39189389999
1,8677.0,59847.76310897201
1,8678.0,59924.21914437101
1,8679.0,62461.857846957006
1,8680.0,65559.227120261
1,8681.0,65669.806287038
1,8682.0,64033.19013228601
1,8683.0,61096.821375738
1,8684.0,59276.617718898
1,8685.0,57864.779477266
1,8686.0,55557.77270056
1,8687.0,53172.550651459
1,8688.0,53117.427892268
1,8689.0,53495.38075068
1,8690.0,53698.623176441
1,8691.0,54917.076785822
1,8692.0,56668.821858201
1,8693.0,58955.27387162101
1,8694.0,60265.551563718
1,8695.0,61915.18000590099
1,8696.0,62966.65775907599
1,8697.0,63777.251481121
1,8698.0,64434.225393345994
1,8699.0,64178.438400542
1,8700.0,62583.77094863
1,8701.0,60739.564828416
1,8702.0,60243.470106258
1,8703.0,63238.955292187
1,8704.0,65165.946656762
1,8705.0,64910.341653993
1,8706.0,63335.015698473
1,8707.0,60356.020831736
1,8708.0,58526.677230966
1,8709.0,56189.156791891
1,8710.0,52912.052138886
1,8711.0,49768.063085203
1,8712.0,48846.030798998
1,8713.0,48812.837838905
1,8714.0,49632.500730979
1,8715.0,51599.347913002
1,8716.0,52901.729259734
1,8717.0,54346.184159685
1,8718.0,56515.586249563
1,8719.0,58416.280054223
1,8720.0,60218.598134943
1,8721.0,61362.223508672
1,8722.0,62995.159420514
1,8723.0,63405.42562052
1,8724.0,62178.276931737
1,8725.0,60561.103378953
1,8726.0,60667.820312785
1,8727.0,63741.500549995
1,8728.0,65684.962012648
1,8729.0,65176.684068769
1,8730.0,63678.885867738
1,8731.0,61066.95478904499
1,8732.0,59286.68783411401
1,8733.0,59438.983160909
1,8734.0,58299.31101514101
1,8735.0,54179.359961841
1,8736.0,53802.458601403
1,8737.0,53536.743041188
1,8738.0,53371.415205846
1,8739.0,54271.659240757
1,8740.0,54381.277904577
1,8741.0,54186.417130937
1,8742.0,54121.911774438
1,8743.0,55853.981702029
1,8744.0,58389.40619253401
1,8745.0,58817.75006925301
1,8746.0,59209.726270841995
1,8747.0,59136.262960446
1,8748.0,57905.636239901
1,8749.0,56095.01739152
1,8750.0,55541.737356452
1,8751.0,58005.568989688996
1,8752.0,60538.657941424
1,8753.0,60559.738453697
1,8754.0,58088.677771887
1,8755.0,54488.581250741
1,8756.0,53981.870443266
1,8757.0,53830.040202113
1,8758.0,51904.332878334
1,8759.0,53866.338401127
2,0.0,71226.448572383
2,1.0,70717.940807299
2,2.0,67811.826400577
2,3.0,65038.69100783699
2,4.0,63959.419384981
2,5.0,64088.414009032
2,6.0,64246.295460090994
2,7.0,64281.158871997
2,8.0,64324.98716125
2,9.0,65359.932446113
2,10.0,66152.327993858
2,11.0,67047.321582356
2,12.0,67382.010336652
2,13.0,64238.824728969
2,14.0,61649.469321848
2,15.0,61126.51814326001
2,16.0,63821.459883582
2,17.0,69421.519933144
2,18.0,71882.378764955
2,19.0,71558.14903423
2,20.0,69531.090656276
2,21.0,68169.425396982
2,22.0,70784.679338662
2,23.0,69403.092129707
2,24.0,66099.036778516
2,25.0,65526.28072577799
2,26.0,63014.122873591004
2,27.0,61311.294226360995
2,28.0,61819.303942703
2,29.0,64293.610090535
2,30.0,66889.440131296
2,31.0,69118.706298304
2,32.0,70610.362279133
2,33.0,72189.176789726
2,34.0,72768.407476104
2,35.0,73614.592287934
2,36.0,73221.133782139
2,37.0,70591.934475697
2,38.0,67778.955183636
2,39.0,66436.21577652
2,40.0,68423.430255153
2,41.0,73351.124503674
2,42.0,74826.842924774
2,43.0,72405.827992284
2,44.0,69018.100452519
2,45.0,67118.542552392
2,46.0,69753.220394991
2,47.0,68291.447338653
2,48.0,64689.558840037
2,49.0,63625.228679426
2,50.0,60569.699650249
2,51.0,58345.413970657
2,52.0,58078.957893946994
2,53.0,59284.73389714799
2,54.0,60874.505480055
2,55.0,62750.157040589
2,56.0,64616.345675034994
2,57.0,66639.917711798
2,58.0,67438.289844442
2,59.0,68439.865863623
2,60.0,68605.218045805
2,61.0,65943.645571165
2,62.0,63317.932605912996
2,63.0,61851.17906216
2,64.0,62841.299960286
2,65.0,66620.991859621
2,66.0,67884.043468096
2,67.0,65465.518779312995
2,68.0,62254.10049404299
2,69.0,60529.855750929
2,70.0,63300.002851219
2,71.0,62129.588308665
2,72.0,58439.545182801994
2,73.0,57079.872118474
2,74.0,53906.803586301
2,75.0,51498.73792109
2,76.0,50681.93798501
2,77.0,51361.276468433
2,78.0,52432.579311425
2,79.0,53884.889441674
2,80.0,55408.42054196
2,81.0,58017.19985
2,82.0,59836.073854001996
2,83.0,61834.24540494899
2,84.0,62366.161460883
2,85.0,59296.687066945
2,86.0,56842.302868773
2,87.0,55931.371720547
2,88.0,58121.79008571801
2,89.0,64194.000342233
2,90.0,67248.533273926
2,91.0,66313.695786108
2,92.0,63791.078910349
2,93.0,62098.70928669199
2,94.0,64857.89931466801
2,95.0,63990.29840695401
2,96.0,61171.34252999599
2,97.0,60802.786461277006
2,98.0,58422.113476849
2,99.0,57020.604318234
2,100.0,58608.88175491601
2,101.0,63778.12964307
2,102.0,71632.358296715
2,103.0,76082.423802126
2,104.0,76600.89254204
2,105.0,76939.067637527
2,106.0,76899.223738206
2,107.0,76984.888121746
2,108.0,76380.754998292
2,109.0,74854.733654299
2,110.0,72355.02702065
2,111.0,71710.053900391
2,112.0,73858.138122533
2,113.0,79205.189411407
2,114.0,81443.918504503
2,115.0,77935.165120551
2,116.0,73504.523516059
2,117.0,70812.570068186
2,118.0,72930.771365838
2,119.0,71597.992933551
2,120.0,67953.272243166
2,121.0,67334.695706208
2,122.0,64900.731506438
2,123.0,63379.69064986001
2,124.0,64721.433959494
2,125.0,69713.874544411
2,126.0,77322.565168491
2,127.0,81470.813136545
2,128.0,81648.616537265
2,129.0,81416.027774979
2,130.0,81256.154128953
2,131.0,81097.774629152
2,132.0,80066.813734223
2,133.0,78499.454344684
2,134.0,76070.47063233
2,135.0,75197.8892372
2,136.0,76934.585198853
2,137.0,81536.057521683
2,138.0,83083.494961561
2,139.0,79288.861599981
2,140.0,74413.96051806
2,141.0,71260.813935548
2,142.0,73107.578669074
2,143.0,71499.379282732
2,144.0,67780.947378603
2,145.0,67050.807923546
2,146.0,64436.052030608
2,147.0,62833.33118042201
2,148.0,64273.190092133
2,149.0,69217.319949123
2,150.0,76572.005715032
2,151.0,81042.989267586
2,152.0,81047.47170626
2,153.0,80410.467365866
2,154.0,79822.769850882
2,155.0,79491.567437776
2,156.0,78571.671412203
2,157.0,76660.658391022
2,158.0,74155.971269957
2,159.0,73156.885494484
2,160.0,74661.490742592
2,161.0,79523.442557233
2,162.0,81354.269731031
2,163.0,77609.939292344
2,164.0,73242.549878024
2,165.0,70455.967169264
2,166.0,72187.18459476
2,167.0,70524.697895593
2,168.0,66610.532836049
2,169.0,65693.625102926
2,170.0,62889.112639471
2,171.0,61076.71326910901
2,172.0,62102.693676623
2,173.0,66843.121598335
2,174.0,74247.612238395
2,175.0,77848.504639528
2,176.0,77581.052465336
2,177.0,77077.027138926
2,178.0,76786.664722624
2,179.0,76358.342804923
2,180.0,75524.609211632
2,181.0,73801.360566001
2,182.0,71399.76953443
2,183.0,70220.390114529
2,184.0,71712.544144099
2,185.0,76387.727680673
2,186.0,77996.425115757
2,187.0,74394.0385684
2,188.0,70037.606226394
2,189.0,67142.448891984
2,190.0,69044.99508456
2,191.0,67309.295220391
2,192.0,63501.21454279
2,193.0,62513.58388837101
2,194.0,60003.418231150004
2,195.0,58456.97688875501
2,196.0,59390.818279089995
2,197.0,63954.43889756501
2,198.0,71104.924679454
2,199.0,74917.985844471
2,200.0,74381.587349862
2,201.0,73977.669820496
2,202.0,73901.966411786
2,203.0,73539.386927965
2,204.0,72394.372871229
2,205.0,70457.461315488
2,206.0,68122.60881528
2,207.0,66665.816246357
2,208.0,67409.901066176
2,209.0,71405.248070586
2,210.0,72228.522640305
2,211.0,68829.838028227
2,212.0,64830.008585143005
2,213.0,62298.426832038
2,214.0,64150.670101721
2,215.0,62152.99659951601
2,216.0,57578.916957469
2,217.0,55917.426355785
2,218.0,52704.513924291
2,219.0,50522.562387726
2,220.0,50188.371682172
2,221.0,51721.365708546
2,222.0,54009.401627052
2,223.0,56573.356548357
2,224.0,58531.186151240996
2,225.0,59957.099698189006
2,226.0,60403.351370584
2,227.0,61230.112281494
2,228.0,61235.092768909
2,229.0,58764.27296226799
2,230.0,56487.692164816
2,231.0,55235.099579914
2,232.0,56420.953633454
2,233.0,61292.368374183
2,234.0,63148.596033799
2,235.0,60932.279134070006
2,236.0,58296.60519398799
2,237.0,57065.42870497
2,238.0,60331.134303064995
2,239.0,59584.061190797
2,240.0,55883.559041362
2,241.0,54534.843049348
2,242.0,51405.602806427
2,243.0,49233.612244693
2,244.0,48944.245925874
2,245.0,49981.183405703
2,246.0,51515.17352956
2,247.0,53409.750942272
2,248.0,55829.769777279
2,249.0,58589.955902739
2,250.0,59818.642148048995
2,251.0,61058.285465673
2,252.0,60868.030846415
2,253.0,57459.883308248
2,254.0,54709.658157618
2,255.0,53731.98847803
2,256.0,55808.353681394
2,257.0,62494.658036194
2,258.0,66000.921176439
2,259.0,65157.72465705899
2,260.0,63031.554579543
2,261.0,61347.153735750006
2,262.0,64134.23449325101
2,263.0,63260.657000639
2,264.0,60007.402621081994
2,265.0,59499.890953481
2,266.0,57106.766750516
2,267.0,55687.825885948
2,268.0,57604.317443286
2,269.0,63147.59993631601
2,270.0,70940.568594755
2,271.0,75244.705818903
2,272.0,75361.747273158
2,273.0,74960.818036241
2,274.0,74516.558558812
2,275.0,73925.374702637
2,276.0,72668.797727802
2,277.0,70821.036896792
2,278.0,68324.816604334
2,279.0,67388.484970291
2,280.0,68718.275110128
2,281.0,74379.097106154
2,282.0,76536.146205643
2,283.0,73076.201598359
2,284.0,68690.384380604
2,285.0,65934.182645076
2,286.0,68117.130279123
2,287.0,66582.144057783
2,288.0,62503.622913541
2,289.0,61521.470795279005
2,290.0,59045.172452481
2,291.0,57393.642825627
2,292.0,58793.159789276
2,293.0,63769.164765723
2,294.0,71418.197337865
2,295.0,75169.500458934
2,296.0,74665.973181266
2,297.0,74036.439571995
2,298.0,73511.49619844
2,299.0,73123.516228802
2,300.0,71910.767543221
2,301.0,70310.038888001
2,302.0,68084.259062183
2,303.0,67079.196701812
2,304.0,68273.019535216
2,305.0,73286.876216019
2,306.0,75276.580938359
2,307.0,71644.311466512
2,308.0,67307.801074166
2,309.0,64657.185671839004
2,310.0,66773.892823265
2,311.0,65262.812941518
2,312.0,61250.034231155
2,313.0,60470.08990194701
2,314.0,58099.377892349
2,315.0,56592.780449275
2,316.0,57962.414488434
2,317.0,62622.656562762
2,318.0,70031.629641496
2,319.0,74232.67077615
2,320.0,74364.653692651
2,321.0,74198.305412986
2,322.0,74062.836155295
2,323.0,73524.943514461
2,324.0,72271.354832075
2,325.0,70739.356903185
2,326.0,68463.274154474
2,327.0,67435.301551993
2,328.0,68854.242416561
2,329.0,74336.264914385
2,330.0,76512.737914792
2,331.0,72859.05234706
2,332.0,68367.648796104
2,333.0,65512.83340975699
2,334.0,67669.384460504
2,335.0,66123.441166851
2,336.0,62488.183402553994
2,337.0,61618.590299874
2,338.0,58995.865627071
2,339.0,57174.501379361
2,340.0,58245.30617361199
2,341.0,63032.55067702601
2,342.0,70380.263760554
2,343.0,74034.447377028
2,344.0,73841.204465322
2,345.0,73687.805452936
2,346.0,73765.501056612
2,347.0,73826.263003076
2,348.0,73101.602084176
2,349.0,71708.559754167
2,350.0,69579.401384203
2,351.0,68469.748788114
2,352.0,69685.983814886
2,353.0,74211.254680265
2,354.0,75821.446261574
2,355.0,71880.88461873
2,356.0,67487.09862111
2,357.0,64362.83886560501
2,358.0,66391.889438525
2,359.0,64919.159309874
2,360.0,60940.745962676
2,361.0,60001.426036184
2,362.0,57281.581858787
2,363.0,55818.314656224
2,364.0,57092.323337012
2,365.0,61890.026863998006
2,366.0,69138.628247964
2,367.0,73272.930851257
2,368.0,73282.891826086
2,369.0,73544.36741538
2,370.0,73648.459602357
2,371.0,73488.08790759
2,372.0,72890.429417775
2,373.0,71432.142702628
2,374.0,69440.445785321
2,375.0,68478.21561672
2,376.0,69364.24432787
2,377.0,73835.227880424
2,378.0,75112.224853661
2,379.0,71807.173404986
2,380.0,68043.917114121
2,381.0,65877.405088543
2,382.0,68463.772203216
2,383.0,66807.760137688
2,384.0,62922.979953894006
2,385.0,61767.00882484401
2,386.0,59036.207575134
2,387.0,57124.69650521
2,388.0,57314.951124468
2,389.0,59235.92512048
2,390.0,61920.90588597201
2,391.0,64998.84710851599
2,392.0,67657.929339449
2,393.0,69015.112160069
2,394.0,68772.562422953
2,395.0,69101.274592351
2,396.0,68469.748788114
2,397.0,65188.10563029099
2,398.0,62366.659509624995
2,399.0,61210.688380576
2,400.0,62606.719003034
2,401.0,68914.008265543
2,402.0,71470.492455724
2,403.0,69541.549679848
2,404.0,66710.640633093
2,405.0,65689.142664252
2,406.0,69221.304339056
2,407.0,68647.552188834
2,408.0,65174.65831426999
2,409.0,64052.056450902004
2,410.0,60947.22059631601
2,411.0,58938.091973056
2,412.0,58151.174961467
2,413.0,59052.145134862
2,414.0,60375.46064106001
2,415.0,61922.898080937994
2,416.0,64162.125222776
2,417.0,66609.536738566
2,418.0,67805.849815678
2,419.0,68830.336076969
2,420.0,68322.824409368
2,421.0,64615.349577552
2,422.0,61808.34687039
2,423.0,60706.165005424
2,424.0,62196.824888769
2,425.0,68565.374146484
2,426.0,72017.848022646
2,427.0,70998.840297512
2,428.0,68276.007827666
2,429.0,66255.922132093
2,430.0,68881.635097344
2,431.0,67998.594678644
2,432.0,64843.953949906
2,433.0,64397.204228769995
2,434.0,62052.39075373099
2,435.0,60551.271846814
2,436.0,62114.148797678004
2,437.0,67465.184476484
2,438.0,74734.205858853
2,439.0,78846.594317518
2,440.0,79355.600131343
2,441.0,79889.010333503
2,442.0,80128.57177817
2,443.0,80474.715653521
2,444.0,79965.709839695
2,445.0,78771.38895755
2,446.0,76612.845711836
2,447.0,75816.9638229
2,448.0,76741.840335888
2,449.0,81303.468759397
2,450.0,83402.246156129
2,451.0,79366.557203657
2,452.0,74524.527338676
2,453.0,71766.831456924
2,454.0,73915.911776548
2,455.0,72540.799201233
2,456.0,69103.764836059
2,457.0,68700.843404175
2,458.0,66337.104076959
2,459.0,64891.766629091
2,460.0,66202.630916751
2,461.0,71393.29490079
2,462.0,78646.876772171
2,463.0,82338.414044259
2,464.0,82450.475011099
2,465.0,82485.836471746
2,466.0,82368.29696875
2,467.0,82066.479431394
2,468.0,81137.120479732
2,469.0,79549.341091791
2,470.0,77326.549558423
2,471.0,76552.581814113
2,472.0,77815.633422588
2,473.0,83147.743249216
2,474.0,85566.76598674
2,475.0,81513.645328315
2,476.0,76758.773993099
2,477.0,73799.866419776
2,478.0,75774.629679871
2,479.0,74239.14540979
2,480.0,71143.274432551
2,481.0,70899.728597951
2,482.0,68259.572219196
2,483.0,66676.275269929
2,484.0,67885.039565579
2,485.0,72679.256751374
2,486.0,79093.626493308
2,487.0,82783.171570429
2,488.0,83184.100807347
2,489.0,83268.271044662
2,490.0,83251.337387451
2,491.0,83110.389593603
2,492.0,82126.743329116
2,493.0,80860.205379451
2,494.0,78573.663607169
2,495.0,77526.765152511
2,496.0,78096.532912801
2,497.0,82822.517421009
2,498.0,84874.478236038
2,499.0,80950.850250406
2,500.0,76210.920377436
2,501.0,73340.16743136
2,502.0,75410.058001085
2,503.0,73929.857141311
2,504.0,70782.687143696
2,505.0,70815.060311894
2,506.0,68218.23417365
2,507.0,66557.739669449
2,508.0,67848.682007448
2,509.0,72799.78454682
2,510.0,79865.602042652
2,511.0,83307.1188465
2,512.0,83235.399827722
2,513.0,83088.475448976
2,514.0,82856.384735432
2,515.0,82480.855984332
2,516.0,81441.428260796
2,517.0,79855.14301908
2,518.0,77697.595870849
2,519.0,76909.682761778
2,520.0,77946.122192864
2,521.0,83274.24762956
2,522.0,85805.331333925
2,523.0,81982.80724282
2,524.0,77527.263201253
2,525.0,74699.342446947
2,526.0,76912.173005485
2,527.0,75448.407754181
2,528.0,72448.162135312
2,529.0,72271.852880817
2,530.0,69630.700404579
2,531.0,67897.988832858
2,532.0,69330.377013447
2,533.0,74226.19614251
2,534.0,81125.167309935
2,535.0,84944.20505985
2,536.0,85236.061622376
2,537.0,85234.06942741
2,538.0,85030.367492132
2,539.0,84307.200719456
2,540.0,83075.028132955
2,541.0,80762.587826115
2,542.0,78130.400227224
2,543.0,76808.080818509
2,544.0,77898.309513679
2,545.0,83209.003244422
2,546.0,85130.973337917
2,547.0,81738.265310737
2,548.0,77724.988551633
2,549.0,75606.28920524
2,550.0,77885.360246399
2,551.0,76211.418426177
2,552.0,72612.02017127
2,553.0,71845.523158083
2,554.0,68727.738036217
2,555.0,66608.042592342
2,556.0,66358.022124103
2,557.0,67916.914685035
2,558.0,70193.495482487
2,559.0,72807.753326684
2,560.0,75355.272639518
2,561.0,76789.653015073
2,562.0,76609.359370646
2,563.0,76815.551549631
2,564.0,76271.682323901
2,565.0,73264.464022651
2,566.0,70378.76961433
2,567.0,68947.377531224
2,568.0,69447.418467702
2,569.0,74845.768776951
2,570.0,77567.605149315
2,571.0,75281.561425774
2,572.0,72104.508503669
2,573.0,70932.10176615
2,574.0,74279.487357852
2,575.0,73433.302546023
2,576.0,70141.200364628
2,577.0,69245.70872739
2,578.0,66290.287495257
2,579.0,63905.132072156
2,580.0,63324.905288294
2,581.0,64083.433521617
2,582.0,65245.879284306
2,583.0,66755.465019829
2,584.0,69109.243372216
2,585.0,71330.042710618
2,586.0,72304.724097757
2,587.0,72860.546493284
2,588.0,71836.558280736
2,589.0,67818.301034216
2,590.0,64770.242736162
2,591.0,63542.552588335
2,592.0,64498.308123297
2,593.0,70780.69494873
2,594.0,74905.036577191
2,595.0,73876.067877228
2,596.0,71182.122234389
2,597.0,69228.775070178
2,598.0,71792.231942741
2,599.0,70623.311546412
2,600.0,67606.630319073
2,601.0,67176.814255148
2,602.0,64721.93200823599
2,603.0,63008.146288693
2,604.0,64407.66325234101
2,605.0,69441.939931546
2,606.0,76192.990622742
2,607.0,79592.671332303
2,608.0,79827.750338297
2,609.0,80234.656160112
2,610.0,80601.220033865
2,611.0,80996.172685884
2,612.0,80491.151261991
2,613.0,79081.673323512
2,614.0,76748.813018269
2,615.0,75563.955062212
2,616.0,75939.981862053
2,617.0,79959.235206056
2,618.0,81959.398951968
2,619.0,78076.61096314
2,620.0,73178.79963911
2,621.0,70331.454983886
2,622.0,72392.878725004
2,623.0,70659.171055801
2,624.0,67554.833249956
2,625.0,67241.560591545
2,626.0,64671.131036601
2,627.0,62924.97214886
2,628.0,64128.257908353
2,629.0,69250.191166063
2,630.0,76079.933558418
2,631.0,79293.842087396
2,632.0,79223.119166101
2,633.0,79142.435269976
2,634.0,79132.972343887
2,635.0,78998.001134938
2,636.0,78435.704105771
2,637.0,77000.327632733
2,638.0,74665.973181266
2,639.0,73624.055214022
2,640.0,74158.959562406
2,641.0,79015.43284089
2,642.0,81640.149708659
2,643.0,77846.512444562
2,644.0,72982.568434955
2,645.0,70166.600850445
2,646.0,72380.427506466
2,647.0,70899.23054921
2,648.0,67600.653734175
2,649.0,67256.004005049
2,650.0,64533.669583944
2,651.0,62787.510696203
2,652.0,63902.14377970701
2,653.0,68757.620960708
2,654.0,75951.436983108
2,655.0,79557.807920397
2,656.0,79935.826915205
2,657.0,79709.712786558
2,658.0,79762.505953159
2,659.0,79917.399111769
2,660.0,79377.51427597
2,661.0,78182.197296341
2,662.0,75747.73504783
2,663.0,74616.666355856
2,664.0,74725.739030247
2,665.0,79167.337707052
2,666.0,81741.751651928
2,667.0,77732.957331497
2,668.0,73013.447456928
2,669.0,70189.013043813
2,670.0,72107.99484486
2,671.0,70743.839341858
2,672.0,67152.907915556
2,673.0,66188.187503247
2,674.0,63556.497953097
2,675.0,61834.24540494899
2,676.0,62989.718485256
2,677.0,67719.687383397
2,678.0,75162.029727812
2,679.0,78409.805571212
2,680.0,78593.087508088
2,681.0,78929.270408609
2,682.0,79525.434752199
2,683.0,80077.770806536
2,684.0,79938.317158912
2,685.0,79087.151859668
2,686.0,77093.960796137
2,687.0,75835.391626336
2,688.0,76089.396484507
2,689.0,79918.893257993
2,690.0,81776.615063833
2,691.0,77914.745122149
2,692.0,73109.072815299
2,693.0,70472.402777734
2,694.0,72729.559674267
2,695.0,71298.167591161
2,696.0,67809.336156869
2,697.0,67097.624505248
2,698.0,64873.338825655
2,699.0,63543.548685817994
2,700.0,65036.20076412999
2,701.0,69860.300874416
2,702.0,77056.109091782
2,703.0,80584.286376653
2,704.0,81022.569269184
2,705.0,81304.962905621
2,706.0,81164.513160515
2,707.0,80977.246833707
2,708.0,79928.356184082
2,709.0,77837.049518473
2,710.0,75160.535581587
2,711.0,73947.786896005
2,712.0,74391.050275951
2,713.0,78913.332848881
2,714.0,81265.1190063
2,715.0,77832.069031058
2,716.0,73769.983495285
2,717.0,71362.913927558
2,718.0,73636.50643256
2,719.0,72065.660701831
2,720.0,68078.780526027
2,721.0,66960.163052591
2,722.0,63908.12036460499
2,723.0,61914.431252332
2,724.0,61911.941008625
2,725.0,63337.356506832
2,726.0,65773.312901567
2,727.0,68228.195148481
2,728.0,70811.075921962
2,729.0,72087.574846458
2,730.0,72006.392901591
2,731.0,72541.297249975
2,732.0,72651.864070591
2,733.0,69973.85598748
2,734.0,67704.24787241
2,735.0,66759.947458503
2,736.0,67627.548366217
2,737.0,72549.266029839
2,738.0,75732.295536843
2,739.0,73353.614747381
2,740.0,70074.461833266
2,741.0,68777.542910368
2,742.0,71926.705102949
2,743.0,71252.845155683
2,744.0,67946.797609526
2,745.0,66915.338665855
2,746.0,63760.199888376
2,747.0,61353.130320648
2,748.0,60749.993294677006
2,749.0,61508.521528
